pos_x,pos_y,orientation_z
-0.05005515414414414,-0.05064066934234234,0.007326141459459459
-0.05254534980277902,-0.0531599938175706,0.007690609933662035
-0.053467066517719784,-0.0540938319020447,0.007826448236384996
-0.05395396639075863,-0.05459939169929369,0.007899136569425836
-0.05424827240857003,-0.05491359545240276,0.007945884829389351
-0.0544375643556511,-0.055126989587837544,0.007977560204848189
-0.054567981524541606,-0.05528170932391958,0.008000382323292558
-0.05466102100553382,-0.05539208623262559,0.008016663600315136
-0.05471433565612542,-0.0554688897153209,0.008028662833945495
-0.054746278865402856,-0.055524768341052036,0.008037382356563306
-0.05476760659101001,-0.055564300309424816,0.008043813272805712
-0.054787101898692486,-0.05559082655728698,0.008048335996024494
-0.054794388218834096,-0.05561460079542359,0.008052368949596914
-0.054799703341798886,-0.05563194329433036,0.008055310852194124
-0.05479586095429417,-0.05564877608828391,0.008057593301915713
-0.05479227538859712,-0.05566050031834764,0.00805930914274363
-0.05478699211598319,-0.055668347850343095,0.008060758564384088
-0.05477565819081578,-0.055671393982807876,0.008062007647345912
-0.05475517244477577,-0.05568272341832368,0.008063814978116202
-0.054740221227087,-0.055690992038678375,0.008065134031653692
-0.0547270812552612,-0.05569275129252913,0.008065781725215125
-0.05471524075457816,-0.05573049562887971,0.008064520437405033
-0.05136942932794555,-0.05657729836615519,0.00799376294996038
-0.04011210708840932,-0.056760938414235865,0.0077350067548144896
-0.011610132048122123,-0.060740309788923655,0.007669516071359543
0.049735476583989385,-0.0656319913928863,0.009065836503354291
0.17115173818745236,-0.06577086645094905,0.010643321857852875
0.3362698996571101,-0.05960048302042124,0.015685674911356143
0.4567803591928114,-0.05509706718714219,0.01936580481475619
0.6000386731518987,-0.04389676149701797,0.022258428250469763
0.769768806357136,-0.027820667667718495,0.025970923518696527
0.953118774435441,-0.01462326335767373,0.029522911061043912
1.154574160893228,-0.002587335275974309,0.03491233270003018
1.3418619647027143,0.005289291232877224,0.03155303618815929
1.4785528047777887,0.01103799815640826,0.029101274498775653
1.6250855058368976,0.008935558643231615,0.027895052002168
1.808815285985339,0.008666052253387358,0.016391193727299684
1.948005011170746,0.011375239733128793,0.015807891419180653
2.1237237126269477,0.016126820202028276,0.004252092799743694
2.2809262311111267,0.010992197955271971,0.001273205847051457
2.3956595127024936,0.007244725804171048,-0.0009009162908612668
2.5319375140226685,0.01188923470192112,-0.002540434827777509
